 	Mean1	Mean2	Mean3	Mean4	Mean5	Mean6	Mean7	Mean8	Mean9	Mean10	Mean11	Mean12
795	1375.500	1080.177	1351.725	1023.130	3115.463	764.854	1147.156	1440.050	2003.600	1107.444	897.116	1858.811
796	1245.545	1000.608	1331.250	1032.611	3037.667	758.122	1057.219	1389.017	1823.450	966.148	813.070	1770.486
797	1117.023	960.118	1299.200	975.963	2867.722	706.463	986.688	1313.867	1655.725	831.926	743.116	1685.892
798	1025.500	916.549	1230.575	908.296	2648.963	669.927	925.094	1284.133	1538.875	713.037	732.465	1615.676
799	964.455	891.647	1172.250	849.778	2438.426	647.976	893.156	1266.317	1459.000	665.222	686.721	1563.027
800	940.091	884.235	1139.550	815.389	2315.148	622.098	838.188	1276.800	1358.225	671.741	638.140	1525.919
801	906.000	833.824	1096.800	765.518	2106.815	621.732	764.156	1256.483	1261.075	608.926	610.674	1464.081
802	828.477	812.176	1054.825	720.074	1964.130	582.463	715.844	1207.650	1168.075	544.667	587.256	1427.973
803	832.545	837.294	1003.300	725.352	1969.722	593.341	724.562	1153.800	1124.575	508.778	582.372	1346.703
804	805.591	848.510	1059.175	759.704	2045.667	635.122	756.344	1099.733	1114.600	498.852	583.930	1289.973
805	813.886	892.608	1154.125	791.222	2180.204	654.951	825.219	1495.200	1200.275	567.407	684.651	1337.730
806	929.045	950.098	1406.800	832.982	2030.741	725.268	775.812	2007.533	1270.225	618.444	809.000	1363.514
807	1017.159	1064.275	1571.775	820.704	1882.500	772.488	760.375	2136.967	1235.225	678.963	833.767	1408.541
808	1277.705	1241.882	2085.900	845.556	1741.444	825.439	803.875	2361.583	1369.125	1008.741	1141.000	1493.081
809	1368.795	1204.118	2256.525	882.000	1560.074	904.146	807.500	2434.767	1375.975	1198.074	1258.535	1513.459
810	1350.205	1192.000	2208.675	858.685	1408.889	874.634	743.094	2221.233	1219.200	1098.222	1145.953	1404.595
811	1259.045	1187.647	2115.775	867.463	1316.981	856.854	728.188	2110.233	1196.050	965.667	1035.860	1401.081
812	1342.705	1281.275	2049.450	834.815	1257.111	842.146	689.719	2170.983	1167.250	878.000	1039.302	1357.730
813	1390.341	1241.392	1961.150	822.815	1189.685	861.439	662.562	2216.083	1200.375	936.852	1023.860	1381.162
814	1354.477	1424.667	1906.350	844.148	1141.722	830.049	637.750	2310.333	1221.075	913.852	1000.791	1356.541
815	1451.182	1526.294	2284.950	855.111	1102.537	883.219	641.031	2323.350	1267.700	1077.148	1060.372	1419.000
816	1565.227	1653.431	2501.925	864.611	1159.093	893.268	673.281	2717.200	1406.650	1491.222	1398.767	1598.000
817	1610.114	1697.961	2680.925	935.018	1205.204	1039.415	723.000	2806.017	1621.675	1843.889	1847.953	1677.081
818	1709.841	2018.686	3202.050	988.982	1369.630	1283.098	771.562	3274.450	2400.775	2473.185	2758.628	1922.216
819	1648.545	1867.980	3193.650	975.296	1276.407	1461.439	788.156	3248.433	2319.550	2607.259	2861.581	1866.838
820	1554.545	2056.608	3176.050	971.352	1602.370	1592.268	765.406	3348.200	2602.400	2813.000	2940.977	1887.027
821	1598.659	2593.137	2914.625	1034.444	3018.667	2166.927	820.406	3195.250	3131.050	2621.519	2893.070	1983.297
822	1377.364	2426.647	2638.250	939.500	3110.019	2093.122	828.844	3034.000	2932.325	2304.778	2721.186	1823.324
823	1252.545	2216.451	2374.800	877.833	3048.222	1986.366	784.531	2852.717	2691.250	2021.889	2518.744	1642.486
824	1198.455	2069.392	2156.825	858.259	2970.963	1955.146	735.969	2841.300	2465.825	1748.074	2338.349	1612.541
825	1079.545	1875.020	1897.875	799.222	2772.222	1797.976	679.188	2697.650	2225.700	1531.333	2134.419	1431.297
826	984.045	1861.353	1744.075	753.259	2821.685	1597.146	656.344	2605.800	2025.400	1316.556	2020.558	1376.243
827	953.523	1960.882	1623.175	764.667	2761.111	1608.488	633.594	2551.550	1913.900	1166.889	1866.140	1323.541
828	952.227	1974.686	1545.125	758.518	2711.741	1555.463	626.938	2482.733	1764.925	1048.667	1771.372	1326.216
829	940.205	1913.922	1468.825	782.630	2653.241	1506.927	641.469	2405.150	1640.000	901.333	1751.860	1295.081
830	924.568	1897.510	1414.325	782.963	2710.000	1409.439	677.625	2321.550	1536.875	823.444	1610.884	1327.486
831	950.455	1897.353	1379.850	790.889	2707.185	1286.512	695.000	2293.967	1488.650	756.593	1489.744	1309.568
832	1009.182	1890.725	1350.225	824.315	2468.315	1212.512	707.438	2209.750	1498.875	697.333	1446.256	1353.027
833	1067.568	1728.177	1405.150	855.056	2291.056	1219.122	746.062	2152.517	1439.500	680.741	1527.930	1401.162
834	1038.159	1621.627	1423.350	838.685	2147.389	1135.829	774.812	2002.400	1415.050	611.630	1403.535	1383.730
835	1011.182	1588.823	1400.625	891.074	2697.648	1434.610	857.250	1962.533	1592.075	642.074	1417.302	1397.459
836	1090.273	1971.431	1682.100	1093.389	2882.907	1731.171	949.469	2417.250	1766.700	838.259	1852.186	1573.108
837	1083.455	1984.137	1719.775	1314.407	2618.296	1662.707	895.250	2335.250	1664.500	860.852	1819.140	1611.757
838	1033.977	2010.157	1777.275	1354.222	2460.870	1601.634	869.281	2087.567	1517.425	832.593	1955.837	1501.919
839	1002.591	1920.471	1703.400	1390.556	2240.667	1724.293	873.125	1927.300	1425.000	768.741	1969.860	1425.162
840	997.136	2027.020	1848.825	1414.981	2164.593	1854.415	919.375	1807.233	1455.225	833.630	2218.698	1436.405
841	971.659	1954.255	1847.250	1533.407	1941.889	1794.439	833.969	1844.967	1392.550	794.889	1820.791	1412.676
842	997.909	1974.863	1933.125	1543.833	1857.426	1774.561	801.625	1832.733	1362.275	771.630	1810.372	1435.378
843	970.114	1863.922	1763.725	1405.537	1694.852	1613.488	759.625	1770.167	1346.350	732.296	1638.628	1433.243
844	914.068	1815.020	1616.000	1225.537	1577.889	1442.732	724.500	1754.700	1310.475	685.074	1467.907	1379.297
845	923.977	1798.078	1447.350	1115.722	1423.778	1407.829	687.469	1714.300	1257.400	633.704	1334.419	1348.703
846	902.182	1704.216	1395.250	1093.296	1342.444	1344.951	665.188	1704.117	1237.725	640.704	1250.953	1300.946
847	886.568	1748.608	1350.025	994.889	1295.463	1420.878	680.844	1721.700	1241.200	650.222	1349.419	1291.405
848	977.659	1917.177	1476.050	1121.833	1327.278	1585.732	698.281	1717.583	1282.725	673.259	1663.535	1324.514
849	917.091	2045.451	1473.775	1146.426	1305.370	1695.488	697.844	1622.367	1281.250	640.185	1909.837	1349.027
850	896.068	1962.529	1454.025	1115.667	1349.759	1605.585	662.750	1545.833	1247.975	572.630	1884.953	1274.541
851	1010.182	2254.686	1378.975	1058.685	2759.648	1869.537	709.438	1535.883	1439.275	610.741	1785.140	1391.378
852	937.227	2124.137	1265.150	944.333	2661.963	1821.463	658.344	1405.450	1337.250	558.704	1589.558	1286.541
853	886.795	1875.196	1180.675	877.852	2624.593	1611.805	636.250	1395.117	1245.625	527.222	1409.767	1217.838
854	858.727	1764.569	1134.600	805.444	2546.907	1472.195	602.938	1322.333	1178.500	487.926	1275.837	1160.162
855	859.432	1617.020	1097.150	765.648	2407.481	1344.219	616.969	1280.783	1114.825	475.111	1164.581	1165.135
856	826.886	1468.157	1062.325	744.704	2403.722	1207.415	619.375	1281.333	1087.850	456.667	1041.814	1131.784
857	824.773	1427.843	1028.275	734.556	2395.037	1183.390	649.438	1242.600	1069.050	446.704	989.744	1107.027
858	837.364	1318.471	1028.300	699.833	2319.815	1018.829	640.500	1255.100	1063.325	465.111	884.860	1156.270
859	844.045	1268.784	1036.450	716.722	2692.463	1017.756	720.062	1219.583	1070.575	465.889	875.628	1111.486
860	831.909	1148.333	998.650	699.296	2570.019	963.488	715.406	1179.600	1045.125	472.519	821.093	1093.622
861	797.023	1058.961	989.350	703.778	2335.130	904.854	684.750	1136.067	1032.125	461.630	788.860	1054.649
862	805.318	1039.549	983.925	696.241	2109.611	856.927	723.875	1136.033	1049.200	507.148	760.233	1093.703
863	815.227	1004.039	1004.925	725.018	1956.222	846.073	743.500	1096.783	1074.250	553.111	726.953	1118.649
864	796.477	961.235	1027.200	762.241	1752.889	818.634	732.219	1087.617	1107.150	531.222	724.047	1186.054
865	843.795	972.373	1021.825	814.259	1658.278	804.707	775.188	1102.617	1127.675	550.407	721.093	1187.054
866	903.023	1037.902	1145.875	961.185	1659.204	879.317	843.156	1399.583	1379.525	601.407	853.977	1345.514
867	1119.364	1311.725	1287.000	1679.056	1711.000	908.098	899.125	1475.983	1536.650	593.444	961.814	1401.676
868	1000.205	1400.706	1201.550	1724.852	1528.500	917.439	816.156	1310.067	1448.200	572.111	864.674	1339.378
869	953.545	1266.078	1165.950	1747.815	1357.556	883.195	755.000	1202.750	1339.275	533.111	824.860	1224.270
870	905.773	1149.647	1101.725	1619.407	1182.296	947.415	746.031	1108.150	1255.175	509.259	785.814	1253.649
871	933.182	1175.451	1114.000	1534.130	1375.463	1062.829	739.219	1170.517	1373.325	545.889	750.326	1283.351
872	904.068	1190.314	1093.750	1608.000	1311.537	1056.732	709.656	1152.233	1329.075	530.518	736.488	1235.622
873	895.318	1275.745	1096.600	1543.148	1390.722	1041.293	703.312	1173.850	1354.425	512.815	714.070	1222.649
874	853.545	1311.098	1077.375	1409.444	1345.111	977.390	660.000	1147.583	1288.250	491.370	687.186	1194.054
875	899.909	1462.431	1053.575	1481.296	1415.500	996.439	635.031	1148.050	1303.575	501.259	672.163	1198.838
876	960.795	1581.510	1121.550	1631.667	1449.796	991.976	636.375	1153.533	1316.950	494.963	699.000	1190.000
877	1059.568	1958.490	1237.375	1974.481	1360.296	1148.512	631.406	1141.417	1389.575	541.778	715.744	1224.405
878	1032.250	1956.039	1349.725	1941.870	1256.944	1153.244	636.188	1134.033	1344.125	541.518	693.116	1203.405
879	971.614	1867.431	1326.225	1845.630	1191.074	1103.512	627.125	1091.783	1245.725	494.889	661.279	1149.676
880	926.205	1796.490	1283.400	1897.796	1128.352	1024.390	586.906	1094.400	1258.025	522.037	682.000	1127.649
881	903.227	1732.098	1182.000	1676.204	1217.426	1007.439	575.312	1121.667	1235.325	500.926	681.488	1101.865
882	940.432	1577.333	1141.725	1555.481	1670.111	946.902	594.938	1232.167	1220.875	506.667	658.791	1100.541
883	992.000	1453.647	1095.150	1373.556	1994.315	921.390	610.375	1144.317	1137.350	472.296	654.209	1124.243
884	934.886	1350.980	1032.200	1169.037	1876.778	847.390	597.156	1077.483	1086.125	464.741	612.465	1023.595
885	971.977	1260.412	1007.225	1045.315	1886.667	793.463	578.406	1078.867	1034.950	457.593	614.279	1039.405
886	980.636	1197.353	1016.400	965.463	1817.593	754.366	579.750	1080.667	1041.200	458.000	603.977	1028.892
887	1002.818	1147.667	1021.375	918.204	1620.852	741.366	591.219	1088.200	1047.150	480.370	613.070	1047.324
888	1016.682	1106.216	1013.950	851.018	1444.056	741.073	638.562	1064.017	1055.850	490.889	587.000	1053.216
889	976.409	1054.647	980.275	819.037	1281.444	691.293	657.000	1044.500	1040.225	472.111	585.140	997.541
890	888.636	985.588	1007.875	767.815	1176.870	688.829	620.250	1004.183	1040.250	447.889	590.349	982.513
891	855.477	960.980	969.175	747.704	1062.222	651.561	633.094	996.783	1010.000	465.778	576.488	981.649
892	834.886	928.647	955.975	755.982	1004.018	642.146	664.594	987.533	1034.050	454.185	578.721	1006.730
893	803.250	895.451	959.275	731.889	931.518	622.439	688.250	980.017	1058.775	463.444	580.349	993.649
894	833.773	896.961	955.975	743.370	870.815	658.732	722.312	990.667	1066.825	472.741	598.488	1020.162
895	953.432	880.882	955.300	733.259	841.630	628.976	736.000	971.067	1092.500	469.481	583.419	1037.703
896	1063.364	920.588	993.025	751.611	839.037	659.854	822.875	1002.867	1099.525	475.000	606.442	1060.432
897	1366.750	943.569	1047.525	759.852	834.204	647.415	789.469	1045.133	1378.475	495.185	621.860	1070.919
898	1455.318	938.706	1059.825	805.630	904.852	675.512	822.188	1041.483	1600.750	507.111	628.930	1088.108
899	1377.023	961.510	1069.325	814.722	955.870	710.024	805.344	1039.783	1773.375	509.778	663.721	1069.622
900	1296.364	980.922	1126.425	878.870	899.352	719.049	854.750	1057.333	1693.200	514.889	697.581	1133.865
901	1254.614	1045.294	1217.500	943.630	934.889	761.049	825.500	1134.750	2355.275	559.593	752.698	1199.784
902	1340.818	1125.255	1293.000	1097.000	1027.611	807.951	1009.625	1107.683	2365.150	618.852	924.256	1226.757
903	1339.295	1176.647	1385.750	1169.037	1056.944	833.293	1090.719	1156.500	3004.000	624.222	962.047	1271.054
904	1434.386	1135.784	1350.025	1208.537	1027.463	846.610	1125.406	1131.983	3069.050	674.074	979.070	1313.730
905	1328.886	1065.647	1271.000	1111.315	945.278	790.927	1087.906	1081.517	2943.950	624.518	924.814	1267.432
906	1163.182	1009.882	1188.250	1050.630	907.000	779.537	1120.781	1072.383	2762.425	601.111	852.372	1210.108
907	1092.386	992.412	1155.825	1001.296	975.500	788.707	1056.875	1022.533	2728.575	566.852	811.233	1190.000
908	1043.386	992.314	1148.025	962.074	913.963	753.683	998.375	1117.683	2718.300	559.630	774.558	1209.054
909	991.864	988.588	1101.600	965.352	948.556	735.781	1035.000	1119.650	2488.950	559.741	764.535	1111.351
910	1025.227	1091.471	1218.825	1010.037	1111.704	761.902	985.969	1178.133	2974.025	599.074	779.419	1226.973
911	1264.955	1298.922	1300.550	1113.481	2011.611	818.317	1085.656	1272.383	3408.750	680.630	836.116	1360.459
912	1513.318	1623.431	1346.175	1145.704	3367.093	1350.854	1146.125	1335.017	3500.725	687.926	864.209	1512.054
913	1410.977	1709.471	1298.575	1042.759	3397.815	1493.659	1053.000	1311.817	3350.800	639.704	781.465	1466.270
914	1288.545	1504.627	1254.850	994.370	3165.630	1438.463	998.625	1369.717	3179.200	629.926	752.395	1369.541
915	1113.659	1272.078	1156.450	910.315	2938.407	1300.927	921.094	1240.133	2907.950	563.741	692.326	1275.919
916	989.818	1171.157	1096.200	828.704	2651.537	1175.927	825.156	1147.300	2683.400	517.593	635.302	1170.811
917	953.886	1100.843	1052.900	808.018	2717.315	1081.195	821.438	1096.667	2441.750	505.519	628.814	1151.000
918	900.773	1027.569	1036.975	749.611	2573.519	958.512	765.812	1089.500	2252.600	514.259	595.419	1092.054
919	899.727	1010.196	1022.725	751.278	2471.537	961.293	737.344	1142.533	2078.250	514.593	581.302	1073.595
920	965.159	1016.314	1018.325	759.259	2373.907	935.707	745.312	1143.567	1895.625	514.333	595.791	1084.892
921	950.295	960.059	1017.525	742.111	2157.611	885.073	751.281	1093.150	1723.550	494.556	576.047	1055.784
922	878.818	908.941	1020.450	748.111	1936.241	809.683	771.062	1040.083	1585.900	502.296	577.535	1037.784
923	838.341	886.000	1003.525	744.926	1854.444	800.561	822.469	1029.817	1472.775	490.407	596.116	1044.459
924	827.773	848.235	1005.525	752.667	1672.296	785.000	882.062	998.000	1404.625	487.778	597.023	1047.000
925	798.295	833.196	983.525	722.130	1509.963	763.829	857.125	962.000	1305.575	485.481	595.488	1020.487
926	811.795	868.980	1018.950	767.389	1422.574	719.951	903.438	991.433	1281.450	470.704	614.837	1050.541
927	966.432	900.078	1059.525	824.796	1369.870	778.976	906.156	1074.450	1295.375	501.963	652.093	1105.108
928	1142.977	925.725	1072.250	824.778	1249.037	776.317	931.719	1098.800	1301.350	521.296	661.000	1137.054
929	1067.000	890.176	1059.200	795.963	1182.870	710.244	863.688	1050.433	1215.675	496.185	656.535	1090.622
930	1065.182	894.882	1028.875	791.926	1334.630	710.878	841.125	1061.517	1229.250	481.074	650.488	1066.459
931	1122.682	900.255	1032.650	792.611	1684.037	750.122	849.750	1091.650	1257.425	498.000	652.326	1068.973
932	1141.614	930.216	1043.100	787.463	1947.944	733.439	814.625	1139.567	1253.475	477.148	661.140	1063.432
933	1136.886	945.373	1054.750	801.018	1924.722	744.195	815.906	1193.450	1262.500	532.037	659.465	1049.135
934	1154.773	973.157	1083.875	812.111	1772.296	718.219	830.188	1182.117	1217.700	508.185	671.698	1059.297
935	1372.023	986.608	1118.725	843.000	1615.426	731.707	829.719	1193.467	1309.000	534.741	716.860	1087.676
936	1465.409	1004.039	1101.025	877.741	1481.500	781.732	856.719	1212.717	1321.800	544.556	734.395	1129.973
937	1649.295	999.569	1137.350	919.018	1384.519	798.463	916.281	1190.533	1323.800	536.667	740.070	1181.919
938	1734.091	1056.980	1132.725	944.759	1318.315	806.537	925.438	1198.933	1327.100	537.148	765.256	1248.892
939	1860.023	1034.059	1160.725	949.500	1193.222	773.951	925.375	1147.917	1514.875	550.259	762.977	1218.405
940	1733.818	972.882	1104.025	917.352	1111.296	764.171	929.281	1077.283	1509.575	516.482	744.884	1185.108
941	1842.250	976.784	1077.650	868.537	1074.130	751.073	886.969	1042.417	1417.575	514.000	729.302	1186.135
942	1773.591	1073.314	1051.125	880.574	1844.963	916.122	865.750	1039.167	1504.650	524.370	701.163	1190.541
943	1593.886	1030.020	1045.500	825.907	1834.111	893.781	825.000	1074.133	1414.475	599.778	684.605	1158.486
944	1468.750	962.353	997.050	773.407	1904.907	805.781	824.812	1146.550	1390.775	686.741	667.163	1102.568
945	1495.114	1009.784	1000.075	790.500	1925.426	780.854	868.562	1133.183	1310.150	666.889	652.488	1083.135
946	1450.750	996.275	1004.100	771.944	1905.500	748.195	885.250	1093.917	1243.150	569.259	631.907	1052.865
947	1324.545	963.725	994.825	764.407	1780.259	697.561	877.062	1104.633	1196.975	526.518	612.000	1010.892
948	1189.727	908.373	992.950	751.167	1586.759	699.317	863.281	1075.750	1151.450	506.148	610.140	999.784
949	1071.114	915.098	978.600	745.926	1477.370	689.634	841.969	1059.467	1119.350	491.111	597.093	971.757
950	1010.318	894.902	962.975	760.333	1302.926	666.610	828.844	1033.050	1106.925	466.259	607.047	975.378
951	963.841	867.353	988.225	755.185	1171.500	632.732	840.750	1045.933	1079.500	485.889	612.163	977.595
952	904.773	868.882	958.300	734.056	1093.593	653.171	887.688	1047.300	1126.625	483.667	600.163	996.568
953	868.091	831.725	954.375	754.926	1013.315	645.756	924.250	1058.217	1099.900	472.852	610.233	1013.919
954	838.023	826.510	947.675	760.241	1018.074	629.927	962.812	995.833	1065.850	463.111	602.442	980.784
955	821.568	831.784	958.025	762.463	999.333	637.366	941.938	978.717	1046.550	467.630	597.070	1007.541
956	838.159	832.255	976.650	798.593	942.018	638.512	959.594	999.667	1075.375	473.926	609.256	1038.054
957	1030.250	973.882	1108.250	872.926	1030.667	699.341	1066.031	1593.750	1571.600	578.185	743.488	1221.270
958	1126.977	1055.725	1260.000	949.593	1073.167	750.756	1048.500	2145.883	1739.250	647.778	808.977	1618.892
959	1139.977	1093.765	1378.800	921.315	1073.315	774.000	843.062	2255.333	1541.300	646.667	792.930	1975.757
960	1220.023	1120.549	1349.225	1057.833	1174.685	851.854	1334.125	2013.883	2020.025	727.889	909.628	1679.378
961	1249.977	1046.941	1467.900	996.870	1089.537	847.976	1173.688	2052.533	1783.100	729.815	890.837	1758.459
962	1200.295	1037.490	1457.975	1000.037	1108.352	831.829	1130.812	2125.250	1807.950	716.370	893.302	1715.324
963	1342.295	1093.725	1480.275	1084.667	1181.241	871.098	1239.938	2047.717	1987.975	754.482	931.070	1781.000
964	1565.273	1143.569	1458.675	1320.056	1213.056	900.756	1701.750	1881.817	2207.575	833.407	1057.953	1637.378
965	1623.114	1222.667	1534.700	1467.741	1216.370	935.024	1992.500	1823.717	2192.325	964.074	1190.256	1743.838
966	1687.182	1303.882	1583.950	1848.296	1279.722	982.366	2647.844	1764.417	2281.000	1084.481	1347.000	1611.162
967	1672.159	1302.941	1602.650	1939.407	1249.481	987.317	2726.219	1991.400	2205.150	1031.519	1258.581	1600.811
968	1636.500	1333.314	1570.975	1839.685	1218.278	953.585	2598.438	1981.533	1998.500	952.185	1214.558	1646.108
969	1514.523	1290.784	1589.575	1778.667	1141.444	929.049	2439.312	1958.750	1934.000	923.185	1134.419	1618.297
970	1412.500	1256.216	1564.775	1689.481	1093.574	878.756	2312.594	1923.167	1833.950	846.482	1058.209	1584.838
971	1216.773	1076.922	1512.500	1311.426	952.667	836.317	1606.469	2073.467	1647.025	739.778	922.791	1669.270
